Lemma,Galtung Criteria,Classes
"['syrian', 'government', 'conducted', 'nearly', '7000', 'air', 'strike', 'month', 'july', 'according', 'syrian', 'observatory', 'human', 'right', 'making', 'intense', 'bombing', 'reported', 'one', 'month', 'since', 'beginning', 'conflict', '2011']",5,1
"['â', 'œonly', 'monster', 'russian', 'regime', 'whose', 'hand', 'covered', 'blood', 'syrian', 'child', 'cannot', 'ashamed', 'picture', 'victim', 'u', 'ambassador', 'united', 'nation', 'nikki', 'haley', 'address', 'alleged', 'chemical', 'attack', 'syria', 'un', 'security', 'council', 'meeting']",5,1
"['suspected', 'chemical', 'attack', 'idlib', 'killed', 'least', '78', 'people', 'including', '11', 'child', 'far', 'first', 'chemical', 'attack', 'syria']",5,1
"['here', 'syrian', 'reacted', 'attack']",5,1
"['warn', 'syrian', 'air', 'force', 'ready', 'destroy', 'turkish', 'air', 'target', 'sky', 'syria']",5,1
"['', 'thinking', 'war', 'syria', 'drawing', 'tank', 'blood', 'drawing', 'isil', 'fighter', 'killing', 'people', 'knife']",5,1
"['u', 'military', 'reasonably', 'certain', 'drone', 'strike', 'syria', 'killed', 'militant', 'known', 'jihadi', 'john']",5,1
"['al', 'jazeera', 'team', 'syria', 'narrowly', 'survived', 'suspected', 'russian', 'air', 'strike', 'crew', 'covering', 'aftermath', 'previous', 'air', 'raid', 'northern', 'suburb', 'idlib', 'journalist', 'hurt', 'saturday', 'attack', 'member', 'local', 'rescue', 'team', 'killed', 'another', 'one', 'injured', 'al', 'jazeeras', 'adham', 'abu', 'husam', 'said', 'crew', 'town', 'ihsim', 'reporting', 'casualty', 'destruction', 'caused', 'previous', 'two', 'air', 'strike', 'follow', 'syria', 'coverage']",5,1
"['want', 'shelling', 'stop', 'want', 'stop', 'pull', 'civilian', 'killed', 'rubble', 'ahmad', 'sheikho', 'syrian', 'civil', 'defence', 'medium', 'centre']",5,1
"['mehdi', 'hasan', 'speaks', 'aid', 'group', 'thats', 'first', 'scene', 'attack', 'syria', 'via', 'upfront']",5,1
"['latest', 'suspected', 'attack', 'come', 'day', 'international', 'chemical', 'weapon', 'watchdog', 'said', 'ready', 'investigate', 'multiple', 'allegation', 'chlorine', 'attack', 'recent', 'month']",5,1
"['agree', 'russia', 'bombarding', 'aleppo', 'france', 'committed', 'never', 'saving', 'population', 'aleppo']",5,1
"['russia', 'gross', 'disregard', 'civilian', 'life', 'syria', 'responsibility', 'illegal', 'attack', 'make', 'unfit', 'serve', 'council']",5,1
"['breaking', 'syria', 'inadvertently', 'shot', 'russian', 'military', 'aircraft', 'israeli', 'attack', 'syrian', 'target', 'moscow', 'confirms']",5,1
"['saturday', 'twin', 'attack', 'carried', 'two', 'hero', 'islam', '']",5,1
"['least', '32', 'isil', 'fighter', 'killed', 'apparent', 'usled', 'coalition', 'air', 'strike', 'raqqa']",5,1
"['ability', 'fly', 'manned', 'bombing', 'raid', 'incirlik', 'major', 'base', 'used', 'u', 'turkish', 'force', 'target', 'nearby', 'syria', 'could', 'big', 'advantage', 'flight', 'fly', 'mainly', 'gulf']",5,1
"['detail', 'emerging', 'several', 'team', 'armed', 'men', 'staged', 'series', 'coordinated', 'parisattacks', 'left', 'least', '129', 'dead', 'hundred', 'injured', 'worst', 'attack', 'france', 'since', 'world', 'war', 'ii']",5,1
"['clearly', 'assad', 'regime', 'get', 'message', 'last', 'year', 'time', 'ally', 'struck', 'harder', 'together', 'sent', 'clear', 'message', 'assad', 'murderous', 'lieutenant', 'perpetrate', 'another', 'chemical', 'weapon', 'attack', 'held', 'accountableâ', 'u', 'defense', 'secretary', 'james', 'mattis', 'said', 'briefing', 'strike', 'syria']",5,1
"['incident', 'closely', 'followed', 'sunday', 'u', 'downing', 'piloted', 'syrian', 'army', 'jet', 'southern', 'raqqa', 'countryside', 'dropped', 'bomb', 'near', 'usbacked', 'force']",5,1
"['isil', 'killed', '120', 'member', 'foreign', 'fighter', 'trying', 'return', 'home']",5,1
"['dozen', 'civilian', 'killed', 'wounded', 'air', 'strike', 'usled', 'coalition', 'syria']",5,1
"['shouldnt', 'partner', 'gas', 'killing', 'animal', 'kill', 'people', 'donald', 'trump', 'warns', 'russia', 'get', 'ready', 'u', 'missile', 'attack', 'syria']",5,1
"['flight', 'en', 'route', 'tehran', 'damascus', 'narrowly', 'escaped', 'lethal', 'zone', 'artillery', 'fire', 'syrian', 'air', 'defence', 'force', 'trying', 'repulse', 'israeli', 'attack']",5,1
"['airstrikes', 'ground', 'operation', 'killed', '550', 'civilian', 'last', 'eight', 'day']",5,1
"['iraqi', 'investigation', 'strike', 'killed', 'soleimani', 'iraqi', 'commander', 'abu', 'mahdi', 'almuhandis', 'started', 'minute', 'u', 'strike', 'two', 'iraqi', 'security', 'official', 'told', 'reuters', 'exclusive', 'interview']",5,1
"['easter', 'message', 'pope', 'francis', 'condemned', 'saturday', 'blast', 'aleppo', 'killed', '100', 'people', 'mostly', 'evacuee']",5,1
"['recurring', 'israeli', 'attack', 'syria', 'succeed', 'protecting', 'terrorist', 'organisation', 'israel', 'partner', 'proxy']",5,1
"['allowing', 'turkey', 'attack', 'kurd', 'syria', 'trump', 'made', 'israel', 'question', 'u', 'reliability', 'ally', 'â', 'writes', 'adnan', 'abu', 'amer', 'ajopinion']",5,1
"['family', 'killed', 'torture', 'forced', 'sign', 'statement', 'loved', 'one', 'killed', 'rebel', 'group']",5,1
"['russian', 'air', 'strike', 'syria', 'deir', 'az', 'zor', 'killed', 'least', '40', 'isil', 'fighter', 'including', 'several', 'group', 'top', 'commander', 'moscow', 'defence', 'ministry', 'said', 'statement', 'posted', 'facebook', 'friday', 'defence', 'ministry', 'said', 'group', 'leader', 'deir', 'az', 'zor', 'minister', 'war', 'among', 'killed', 'strike']",5,1
"['shelling', 'focused', 'underground', 'shelter', 'mosque', 'place', 'people', 'tried', 'hide', 'due', 'constant', 'bombardment']",5,1
"['bomb', 'one', 'hour', 'stay', 'way', 'message', 'russian', 'general', 'u', 'diplomat', 'wednesday', 'russian', 'force', 'began', 'bombing', 'say', 'isil', 'position', 'syria', 'week', 'arena', 'upfront', 'former', 'kgb', 'majorgeneral', 'oleg', 'kalugin', 'debate', 'alexander', 'nekrassov', 'former', 'kremlin', 'adviser', 'putin', 'motif', 'wartorn', 'syria']",5,1
"['amid', 'outrage', 'douma', 'attack', 'heated', 'exchange', 'erupted', 'u', 'russia', 'ahead', 'urgent', 'un', 'security', 'council', 'meeting']",5,1
"['nearly', '150000', 'people', 'fleeing', 'fierce', 'bombardment', 'northwest', 'syria', 'syrian', 'government', 'force', 'supported', 'russia', 'advance', 'rebelheld', 'territory']",5,1
"['moment', 'ago', 'president', 'donald', 'j', 'trump', 'visited', 'dover', 'air', 'force', 'base', 'pay', 'respect', 'four', 'american', 'killed', 'suicide', 'bombing', 'syria', 'week']",5,1
"['look', 'attack', 'u', 'uk', 'france', 'suspected', 'chemical', 'weapon', 'facility', 'syria', 'unfolded', 'follow', 'latest', 'update']",5,1
"['cia', 'israel', 'spy', 'agency', 'mossad', 'behind', 'elaborate', 'plot', 'kill', 'hezbollah', 'commander', 'imad', 'mughniyeh', '2008', 'car', 'bomb', 'attack', 'syria', 'washington', 'post', 'reported']",5,1
"['people', 'go', 'sit', 'table', 'regime', 'bomb', 'hospital', 'drop', 'chlorine', 'gas', 'act', 'impunity']",5,1
"['mass', 'execution', 'authorised', 'highest', 'level', 'syrian', 'government', 'amnesty', 'international', 'say', 'government', 'previously', 'denied', 'killing', 'mistreating', 'detainee']",5,1
"['news', 'come', 'least', 'one', 'u', 'guidedmissile', 'destroyer', 'set', 'coast', 'syria', 'trump', 'stated', 'possibility', 'military', 'response']",5,1
"['woman', 'killing', 'prompted', 'philippine', 'president', 'rodrigo', 'duterte', 'ban', 'deployment', 'filipino', 'worker', 'kuwait', 'triggering', 'diplomatic', 'tension']",5,1
"['russian', 'plane', 'attack', 'target', 'near', 'city', 'homs', 'u', 'official', 'say']",5,1
"['arrive', 'child', 'time', 'leave', 'killing', 'machine', 'read']",5,1
"['least', '63', 'people', 'included', 'nine', 'child', 'killed', 'air', 'strike', 'believed', 'carried', 'russian', 'warplane', 'syria', 'khasam', 'town', 'monitoring', 'group']",5,1
"['turkish', 'president', 'say', 'force', 'would', 'go', 'back', 'attack', 'four', 'day', 'unless', 'kurdish', 'force', 'withdraw', 'safe', 'zone']",5,1
"['russia', 'syrian', 'government', 'killed', 'least', '110', 'civilian', 'past', '48', 'hour', 'eastern', 'ghouta', 'suburb', 'capital', 'damascus', 'according', 'resident', 'monitoring', 'group']",5,1
"['high', 'degree', 'certainty', 'militant', 'mohammed', 'emwazi', 'killed', 'near', 'raqqa', 'syria']",5,1
"['u', 'conducted', 'air', 'attack', 'iraq', 'syria', 'proiran', 'kataib', 'hezbollah', 'armed', 'group', 'killing', 'least', '27', 'fighter']",5,1
"['president', 'trump', 'call', 'suspected', 'chemical', 'attack', 'syria', 'atrocious', 'say', 'well', 'making', 'major', 'decision', 'next', '24', '48', 'hour']",5,1
"['1', 'objective', 'attack', '2', 'many', 'missile', 'fired', '3', 'type', 'missile', 'fired', '4', 'target', '5', 'russia', 'response']",5,1
"['question', 'raised', 'future', 'usrussian', 'tie', 'washington', 'launched', 'barrage', 'tomahawk', 'missile', 'airbase', 'syria', 'russia', 'military', 'ground', 'propping', 'ally', 'president', 'bashar', 'alassad', 'u', 'secretary', 'state', 'rex', 'tillerson', 'next', 'week', 'make', 'first', 'visit', 'russia', 'trump', 'administration', 'official', 'day', 'u', 'strike', 'shayrat', 'airfield', 'homs', 'attack', 'well', 'multiple', 'russiarelated', 'investigation', 'u', 'follow', 'tillersons', 'trip', 'designed', 'test', 'trump', 'administration', 'hope', 'closer', 'tie', 'former', 'cold', 'war', 'foe']",5,1
"['israeli', 'using', 'iran', 'scapegoat', 'able', 'carry', 'attack', 'regional', 'country', 'justify', 'continued', 'subjugation', 'palestinian', 'people']",5,1
"['appropriate', 'response', 'barbaric', 'chemical', 'attack', 'syrian', 'regime', 'syriastrikes', 'update']",5,1
"['opinion', 'government', 'go', 'warthe', 'collateral', 'damage', 'citizen', 'represented', 'john', 'tulloch', 'british', 'university', 'lecturer', 'survivor', 'july', '7', '2005', 'london', 'bombing', 'writes', 'al', 'jazeera']",5,1
"['isils', 'spokesman', 'killed', 'syrian', 'province', 'aleppo', 'according', 'isillinked', 'website']",5,1
"['suggestion', 'u', 'administration', 'suddenly', 'moved', 'action', 'image', 'dead', 'syrian', 'preposterous']",5,1
"['iran', 'national', 'security', 'council', 'ali', 'shamkhani', 'said', 'israeli', 'attack', 'violated', 'syria', 'territorial', 'integrity', 'unacceptable']",5,1
"['breaking', 'major', 'suicide', 'attack', 'syria', 'capital', 'death', 'reported']",5,1
"['two', 'turkish', 'soldier', 'killed', 'two', 'others', 'wounded', 'air', 'strike', 'syria', 'northwestern', 'province', 'idlib', 'turkeybacked', 'syrian', 'rebel', 'regained', 'key', 'town', 'heavy', 'fighting']",5,1
"['syria', '20', 'civilian', 'killed', 'dozen', 'wounded']",5,1
"['fate', 'board', 'still', 'unclear', 'u', 'official', 'told', 'cnn', 'syrian', 'government', 'force', 'mistakenly', 'shot', 'il20', 'plane', 'israeli', 'attack']",5,1
"['attack', 'come', 'day', 'turkey', 'said', 'longer', 'realistic', 'exclude', 'assad', 'solution']",5,1
"['mohammed', 'haydar', 'zammar', 'syrianborn', 'german', 'national', 'previously', 'questioned', 'german', 'police', 'following', 'september', '11', 'attack', 'least', '3000', 'people', 'killed']",5,1
"['breaking', '100', 'dead', 'monitor', 'say', 'multiple', 'car', 'bomb', 'suicide', 'hit', 'assad', 'territory', 'syria']",5,1
"['turkish', 'prime', 'minister', 'ahmet', 'davutoglu', 'condemned', 'reported', 'russian', 'air', 'strike', 'killed', 'dozen', 'syrian', 'civilian', 'rebelheld', 'city', 'said', 'syria', 'part', 'russian', 'imperialist', 'goal']",5,1
"['israel', 'army', 'say', 'hit', 'dozen', 'iranian', 'military', 'target', 'syria', 'overnight', 'accuses', 'iran', 'launching', 'rocketandmissile', 'attack', 'force', 'occupied', 'golan', 'height', 'map', 'showing', 'control', 'syria', 'seven', 'year', 'fighting']",5,1
"['least', '58', 'people', 'killed', 'suspected', 'chemical', 'attack', 'rebelheld', 'town', 'syria', 'according', 'monitoring', 'group']",5,1
"['happens', 'freedom', 'travel', 'freedom', 'press', 'wary', 'japan', 'seized', 'passport', 'journalist', 'planning', 'travel', 'syria', 'killing', 'two', 'japanese', 'hostage', 'isil']",5,1
"['least', '10', 'people', 'including', 'two', 'child', 'killed', 'suspected', 'russian', 'air', 'strike', 'market', 'damascus', 'suburb', 'witness', 'told', 'al', 'jazeera']",5,1
"['niceattack', 'least', '77', 'killed', 'attacker', 'mow', 'lorry', 'bastille', 'day', 'crowd', 'least', '100', 'injured', 'child', 'among', 'dead', 'attacker', 'killed', 'police', 'shootout', 'french', 'president', 'francois', 'hollande', 'extends', 'stateofemergency', 'three', 'month', 'hollande', 'say', 'france', 'strengthen', 'role', 'syria', 'iraq', 'attack', 'undeniable', 'terrorist', 'nature', 'president', 'say']",5,1
"['syria', '8yearold', 'mohamed', 'used', 'hide', 'father', 'clothes', 'bomb', 'germany', 'climbing', 'frame', 'thats', 'scaring']",5,1
"['syrian', 'democratic', 'force', 'spokesman', 'kino', 'gabriel', 'say', 'â', 'œsurprised', 'disappointedâ', 'trump', 'administrationâ', 'pullback', 'u', 'troop', 'syriaturkey', 'border', 'would', 'like', 'see', 'effort', 'made', 'u', 'government', 'try', 'stop', 'attackâ', '']",5,1
"['breaking', 'news', 'cnns', 'jake', 'tapper', 'exclusively', 'obtained', '13', 'video', 'aftermath', 'chemical', 'attack', 'syria', 'obama', 'administration', 'shown', 'select', 'senator', 'effort', 'convince', 'limited', 'military', 'response', 'justified']",5,1
"['president', 'trump', 'warns', 'russia', 'get', 'ready', 'missile', 'strike', 'syria', 'vowing', 'thwart', 'missile', 'defense', 'shouldnt', 'partner', 'gas', 'killing', 'animal', 'kill', 'people', 'enjoys', 'president', 'added']",5,1
"['eight', 'sibling', 'among', 'dead', 'wednesday', 'air', 'strike', 'aleppo', 'province', 'around', '15km', 'main', 'highway', 'south', 'towards', 'capital', 'ukbased', 'syrian', 'observatory', 'human', 'right', 'said']",5,1
"['assad', 'force', 'kill', 'dozen', 'civilian', 'syria', 'aleppo']",5,1
"['last', 'year', 'alone', 'unicef', 'documented', '214', 'attack', 'school', 'syria', 'iraq', 'libya', 'palestinian', 'territory', 'sudan', 'yemen']",5,1
"['royal', 'air', 'force', 'part', 'coalition', 'attacking', 'socalled', 'islamic', 'state', 'iraq', 'syria']",5,1
"['witness', 'said', 'attack', 'happened', 'argument']",5,1
"['670', 'people', 'killed', 'eastern', 'ghouta', 'nearly', 'two', 'week', 'syrian', 'volunteer', 'group', 'said']",5,1
"['un', 'say', 'three', 'million', 'people', 'risk', 'hospital', 'school', 'bombed', 'syrian', 'force', 'aided', 'russia', 'continue', 'bombing']",5,1
"['syria', 'ikhbariya', 'news', 'said', 'three', 'woman', 'killed', '1focus', 'visible', 'effect', 'violence', 'killed', 'wounded', 'material', 'damage', 'injured', 'inside', 'aldabit', 'hospital', 'muhafaza', 'neighbourhood']",5,1
"['killed', '21', 'child']",5,1
"['terrorist', 'directing', 'murder', 'street', 'mean', 'stop', 'took', 'action', 'alternative', 'clear', 'evidence', 'individual', 'question', 'planning', 'directing', 'armed', 'attack', 'uk']",5,1
"['plane', 'destroyed', 'armed', 'convoy', 'least', '20', 'isil', 'vehicle', 'heading', 'deir', 'az', 'zor', 'russia', 'claim', 'fighter', 'jet', 'flown', '990', 'mission', 'destroying', '40', 'armoured', 'vehicle', '100', 'truck', 'killing', '800', 'isil', 'fighter', 'month', 'alone']",5,1
"['know', 'bombing', 'hospital', 'syria', 'afraid', 'name', 'syrian', 'regime', 'russia', 'writes', 'rashed', 'alahmad', 'pharmacist', 'hama', 'ajopinion']",5,1
"['last', '48', 'hour', 'average', 'one', 'syrian', 'killed', 'every', '25', 'minute', 'one', 'syrian', 'wounded', 'every', '13', 'minute']",5,1
"['tried', 'get', 'syria', 'wrote', 'letter', 'using', 'talent', 'skill', 'defend', 'islamic', 'state']",5,1
"['increasing', 'fear', 'dropping', 'bomb', 'without', 'complete', 'plan', 'risk', 'spreading', 'war', 'turn', 'multilateral', 'action', 'syria', 'another', 'middle', 'east', 'misadventure', 'time', 'much', 'larger', 'scale']",5,1
"['president', 'obama', 'attack', 'syria', 'donald', 'j', 'trump', 'tweeted', 'september', '7', '2013', 'one', '50', 'tweet', 'effect']",5,1
"['civilian', 'casualty', 'disclosed', 'report', 'nation', 'recognised', 'battlefield', 'reflect', 'u', 'air', 'attack', 'area', 'active', 'hostility', 'afghanistan', 'iraq', 'syria']",5,1
"['hezbollah', 'say', 'israeli', 'air', 'strike', 'syria', 'quneitra', 'province', 'killed', 'six', 'member', 'including', 'commander']",5,1
"['latest', 'bombardment', 'come', 'un', 'warns', 'catastrophe', 'three', 'million', 'caught', 'crossfire', 'besieged', 'region']",5,1
"['turkey', 'allows', 'antiisil', 'coalition', 'use', 'air', 'base', 'begin', 'air', 'attack', 'isil', 'position', 'syria']",5,1
"['syria', 'enters', 'fifth', 'year', 'conflict', 'left', '220000', 'people', 'killed']",5,1
"['nearly', 'half', '3', 'million', 'inhabitant', 'northwestern', 'syria', 'rebel', 'stronghold', 'fled', 'due', 'regime', 'bombardment']",5,1
"['breaking', 'u', 'force', 'reportedly', 'carry', 'operation', 'syria', 'targeting', 'isil', 'leader', 'abu', 'bakr', 'albaghdadi', 'unclear', 'albaghdadi', 'killed', 'u', 'president', 'trump', 'make', 'major', 'announcement', '1300', 'gmt']",5,1
"['knew', 'might', 'killed', 'father', '26yearold', 'anna', 'campbell', 'died', 'fighting', 'kurdish', 'armed', 'unit', 'syria', 'say', 'piece']",5,1
"['score', 'isil', 'child', 'soldier', 'known', 'cub', 'caliphate', 'killed', 'syria', '2015']",5,1
"['government', 'force', 'opposition', 'fighter', 'accused', 'dropping', 'bomb']",5,1
"['civilian', 'syria', 'driven', 'live', 'underground', 'renewed', 'bombardment', 'russianbacked', 'syrian', 'force', 'killing', 'hundred', 'eastern', 'ghouta', 'since', 'beginning', '2018']",5,1
"['air', 'strike', 'kill', 'least', '31', 'civilian', 'syria', 'deir', 'az', 'zor']",5,1
"['least', '10', 'people', 'killed', 'barrelbomb', 'attack', 'suspected', 'proassad', 'force']",5,1
"['vegetable', 'market', 'street', 'busy', 'area', 'least', 'four', 'barrel', 'bomb', 'dropped', 'government', 'helicopter']",5,1
"['opinion', 'since', 'little', 'achieved', 'militarily', 'stop', 'isil', 'attacking', 'ancient', 'site', 'control', 'best', 'airstrikes', 'carried', 'bulldozer', 'used', 'isil', 'flatten', 'site', 'facilitate', 'systematic', 'looting', 'unesco', 'cultural', 'heritage', 'protection', 'institution', 'must', 'look', 'new', 'method', 'staunch', 'loss', 'george', 'richards', 'senior', 'fellow', 'iraq', 'heritage', 'specialising', 'protection', 'intangible', 'cultural', 'heritage', 'writes', 'al', 'jazeera']",5,1
